Vowel	Ceiling	F2	F3
a	5200	1189.2	2215.2
a	5300	1193.6	2240.0
a	5400	1199.4	2269.8
a	5500	1206.8	2305.2
a	5600	1217.2	2349.8
a	5700	1228.3	2395.7
a	5800	1251.8	2471.5
a	5900	1282.2	2556.8
a	6000	1316.2	2648.2
a	4000	1246.7	2163.9
a	4100	1249.3	2188.6
a	4200	1250.8	2209.5
a	4300	1251.6	2235.3
a	4400	1251.9	2239.8
a	4500	1249.2	2265.9
a	4600	1238.0	2282.3
a	4700	1218.6	2239.0
a	4800	1201.4	2113.5
a	4900	1192.5	2045.8
a	5000	1189.5	2039.5
a	5100	1190.9	2060.7
a	5200	1194.2	2089.9
a	5300	1198.7	2123.5
a	5400	1204.3	2161.2
a	5500	1210.8	2203.5
a	5600	1217.9	2249.0
a	5700	1227.3	2307.2
a	5800	1240.6	2394.4
a	5900	1255.4	2518.5
a	6000	1269.4	2698.7
a	4000	736.9	1150.6
a	4100	1146.4	2256.0
a	4200	1143.3	2257.8
a	4300	1141.2	2258.4
a	4400	1139.3	2253.3
a	4500	1139.8	2243.1
a	4600	1141.8	2242.4
a	4700	1142.6	2246.9
a	4800	1139.1	2255.2
a	4900	1126.0	2263.2
a	5000	1101.7	2263.2
a	5100	1080.4	2243.8
a	5200	1070.0	2209.3
a	5300	1066.4	2184.6
a	5400	1065.9	2174.8
a	5500	1066.6	2175.1
a	5600	1068.3	2182.6
a	5700	1071.0	2200.8
a	5800	1074.1	2226.6
a	5900	1075.8	2245.6
a	6000	1076.4	2267.8
a	4000	1222.2	2219.0
a	4100	1222.8	2224.4
a	4200	1224.0	2238.9
a	4300	1224.8	2256.6
a	4400	1224.8	2274.3
a	4500	1224.0	2284.0
a	4600	1222.2	2298.2
a	4700	1220.1	2308.0
a	4800	1216.5	2318.8
a	4900	1208.0	2321.1
a	5000	1198.7	2295.1
a	5100	1190.6	2236.3
a	5200	1185.9	2192.3
a	5300	1183.7	2175.6
a	5400	1183.5	2177.0
a	5500	1184.4	2187.1
a	5600	1186.6	2206.8
a	5700	1189.7	2231.8
a	5800	1193.7	2262.4
a	5900	1200.5	2312.2
a	6000	1208.3	2371.0
e	4000	1874.5	2551.2
e	4100	1874.6	2548.8
e	4200	1877.4	2552.6
e	4300	1883.6	2565.0
e	4400	1890.2	2579.2
e	4500	1896.2	2594.0
e	4600	1899.7	2607.3
e	4700	1897.8	2615.4
e	4800	1888.6	2613.0
e	4900	1873.9	2592.1
e	5000	1860.0	2560.2
e	5100	1851.3	2538.9
e	5200	1848.2	2532.5
e	5300	1848.6	2533.7
e	5400	1852.7	2541.1
e	5500	1857.5	2549.3
e	5600	1865.4	2561.7
e	5700	1873.1	2573.3
e	5800	1881.1	2585.1
e	5900	1889.9	2597.5
e	6000	1898.8	2609.9
e	4000	1881.3	2513.4
e	4100	1881.8	2517.3
e	4200	1880.2	2515.1
e	4300	1882.6	2519.8
e	4400	1886.2	2527.3
e	4500	1888.7	2532.1
e	4600	1893.0	2542.7
e	4700	1895.8	2551.0
e	4800	1895.6	2554.6
e	4900	1889.8	2545.3
e	5000	1878.6	2519.8
e	5100	1865.9	2491.4
e	5200	1856.4	2475.4
e	5300	1851.7	2471.6
e	5400	1851.0	2475.4
e	5500	1853.1	2483.3
e	5600	1857.6	2493.8
e	5700	1863.3	2505.4
e	5800	1869.8	2517.6
e	5900	1877.0	2530.4
e	6000	1884.7	2543.5
e	4000	1903.3	2390.0
e	4100	1907.4	2400.4
e	4200	1910.1	2406.4
e	4300	1914.7	2417.1
e	4400	1920.1	2430.2
e	4500	1923.2	2436.4
e	4600	1928.2	2446.8
e	4700	1933.8	2458.0
e	4800	1938.0	2463.2
e	4900	1939.6	2453.4
e	5000	1935.6	2418.3
e	5100	1925.3	2374.1
e	5200	1912.3	2349.4
e	5300	1902.5	2345.1
e	5400	1897.9	2351.5
e	5500	1896.9	2362.0
e	5600	1899.1	2375.1
e	5700	1903.5	2389.7
e	5800	1908.8	2404.7
e	5900	1915.3	2420.5
e	6000	1922.6	2437.3
e	4000	1860.7	2365.1
e	4100	1863.4	2370.8
e	4200	1865.5	2374.7
e	4300	1868.5	2380.2
e	4400	1873.9	2391.1
e	4500	1877.4	2397.4
e	4600	1881.8	2405.7
e	4700	1887.4	2415.3
e	4800	1891.6	2418.9
e	4900	1891.4	2406.3
e	5000	1883.0	2370.2
e	5100	1867.1	2331.4
e	5200	1852.4	2315.1
e	5300	1843.9	2314.7
e	5400	1842.2	2322.6
e	5500	1844.7	2333.7
e	5600	1849.7	2346.6
e	5700	1856.8	2360.6
e	5800	1865.0	2375.2
e	5900	1874.2	2390.6
e	6000	1883.8	2406.6
i	4000	2060.0	2619.6
i	4100	2056.2	2591.4
i	4200	2054.9	2588.0
i	4300	2057.9	2606.5
i	4400	2065.0	2643.3
i	4500	2074.9	2692.2
i	4600	2085.9	2751.0
i	4700	2097.5	2821.9
i	4800	2108.7	2910.8
i	4900	1860.5	2531.5
i	5000	2119.5	2318.1
i	5100	2131.8	2284.7
i	5200	2132.7	2275.1
i	5300	2127.8	2308.4
i	5400	2118.7	2368.2
i	5500	2111.6	2455.4
i	5600	2107.3	2530.6
i	5700	2106.2	2605.1
i	5800	2107.6	2684.7
i	5900	2114.1	2859.0
i	6000	2119.8	3090.5
i	4000	2045.3	2580.2
i	4100	2027.5	2545.6
i	4200	2013.9	2525.5
i	4300	2019.0	2538.2
i	4400	2039.8	2568.2
i	4500	2069.1	2605.0
i	4600	2106.1	2646.8
i	4700	2151.8	2693.7
i	4800	2206.9	2519.4
i	4900	1988.8	2260.5
i	5000	1896.8	2302.0
i	5100	1880.9	2331.9
i	5200	1890.3	2355.7
i	5300	1912.2	2376.0
i	5400	1944.8	2393.0
i	5500	2007.1	2402.0
i	5600	2087.2	2402.8
i	5700	2157.0	2413.1
i	5800	2185.1	2477.5
i	5900	2196.9	2578.0
i	6000	2207.3	2718.3
i	4000	2093.2	2759.9
i	4100	2089.5	2739.6
i	4200	2086.3	2718.8
i	4300	2095.2	2759.2
i	4400	2108.1	2815.3
i	4500	2123.1	2885.5
i	4600	2137.7	2973.3
i	4700	2148.9	3109.9
i	4800	2153.3	2640.0
i	4900	2146.3	2517.6
i	5000	2125.9	2526.2
i	5100	2106.0	2570.2
i	5200	2096.2	2621.6
i	5300	2094.4	2671.1
i	5400	2097.2	2717.2
i	5500	2102.7	2762.1
i	5600	2110.2	2806.7
i	5700	2118.0	2849.4
i	5800	2126.3	2891.5
i	5900	2135.3	2935.3
i	6000	2143.8	2976.3
i	4000	2030.4	2569.3
i	4100	2019.0	2527.6
i	4200	2007.0	2499.7
i	4300	2018.6	2535.3
i	4400	2037.2	2583.2
i	4500	2059.6	2641.4
i	4600	2083.5	2714.8
i	4700	2106.2	2549.9
i	4800	2120.2	2207.7
i	4900	2118.4	2156.5
i	5000	2116.2	2171.1
i	5100	2050.4	2271.0
i	5200	2034.0	2330.6
i	5300	2033.1	2380.0
i	5400	2038.6	2426.6
i	5500	2046.3	2472.5
i	5600	2054.8	2519.2
i	5700	2063.9	2567.4
i	5800	2072.8	2616.7
i	5900	2080.7	2666.4
i	6000	2088.6	2718.6
o	4000	903.4	2137.1
o	4100	898.7	2145.3
o	4200	890.1	2152.3
o	4300	878.7	2156.4
o	4400	869.8	2154.6
o	4500	864.6	2147.3
o	4600	862.6	2140.8
o	4700	861.4	2133.7
o	4800	861.6	2131.8
o	4900	862.8	2135.1
o	5000	864.5	2142.0
o	5100	866.6	2150.8
o	5200	869.0	2160.6
o	5300	871.6	2171.1
o	5400	874.4	2182.9
o	5500	877.6	2197.1
o	5600	880.6	2209.5
o	5700	883.9	2225.4
o	5800	886.8	2240.6
o	5900	889.4	2256.2
o	6000	891.0	2280.4
o	4000	953.3	2103.3
o	4100	955.5	2102.2
o	4200	955.1	2105.6
o	4300	949.0	2110.7
o	4400	934.9	2113.6
o	4500	919.8	2108.1
o	4600	910.6	2092.5
o	4700	906.8	2077.6
o	4800	906.1	2071.6
o	4900	906.7	2071.9
o	5000	908.0	2076.0
o	5100	909.9	2082.2
o	5200	911.9	2089.3
o	5300	914.2	2097.2
o	5400	916.6	2105.8
o	5500	919.4	2115.9
o	5600	921.9	2125.8
o	5700	924.5	2137.3
o	5800	926.7	2148.4
o	5900	927.9	2162.3
o	6000	927.9	2172.1
o	4000	933.0	2337.1
o	4100	929.0	2352.1
o	4200	912.5	2375.6
o	4300	889.2	2390.5
o	4400	875.3	2362.2
o	4500	870.8	2310.2
o	4600	870.3	2292.5
o	4700	871.7	2297.0
o	4800	874.1	2312.2
o	4900	877.4	2333.4
o	5000	881.1	2357.3
o	5100	885.5	2384.3
o	5200	890.9	2417.8
o	5300	896.1	2449.4
o	5400	901.8	2484.4
o	5500	909.0	2534.5
o	5600	915.1	2576.9
o	5700	921.9	2632.7
o	5800	930.9	2722.1
o	5900	938.6	2801.7
o	6000	945.2	2876.3
o	4000	1031.8	2277.3
o	4100	1031.5	2285.7
o	4200	1027.0	2299.8
o	4300	1014.0	2313.0
o	4400	994.9	2305.5
o	4500	984.2	2258.2
o	4600	981.2	2228.5
o	4700	981.6	2227.4
o	4800	983.4	2238.4
o	4900	986.3	2255.9
o	5000	989.8	2276.0
o	5100	993.8	2298.3
o	5200	998.7	2325.1
o	5300	1004.2	2353.1
o	5400	1010.5	2385.2
o	5500	1017.7	2421.2
o	5600	1025.3	2459.2
o	5700	1033.6	2501.2
o	5800	1042.8	2549.0
o	5900	1052.9	2603.6
o	6000	1064.2	2666.7
u	4000	881.5	2153.8
u	4100	880.3	2166.7
u	4200	872.4	2184.8
u	4300	854.3	2202.0
u	4400	834.7	2204.5
u	4500	823.7	2167.6
u	4600	819.2	2113.0
u	4700	818.0	2087.8
u	4800	818.3	2086.8
u	4900	819.5	2096.0
u	5000	822.2	2123.1
u	5100	824.9	2147.7
u	5200	828.2	2181.6
u	5300	831.8	2219.9
u	5400	835.4	2261.7
u	5500	838.8	2308.5
u	5600	842.5	2368.6
u	5700	844.3	2414.8
u	5800	845.8	2470.2
u	5900	846.1	2530.5
u	6000	847.2	2628.4
u	4000	985.9	2132.4
u	4100	986.3	2133.6
u	4200	987.1	2146.1
u	4300	987.1	2162.6
u	4400	984.9	2182.5
u	4500	978.3	2202.1
u	4600	967.4	2213.4
u	4700	956.6	2197.4
u	4800	949.7	2135.0
u	4900	946.4	2083.5
u	5000	945.5	2066.6
u	5100	945.7	2067.4
u	5200	947.6	2092.5
u	5300	949.2	2113.6
u	5400	951.7	2143.3
u	5500	956.4	2198.4
u	5600	963.0	2278.8
u	5700	967.4	2333.3
u	5800	971.4	2380.4
u	5900	975.9	2435.5
u	6000	978.4	2464.7
u	4000	898.4	2221.8
u	4100	898.4	2230.5
u	4200	889.3	2244.3
u	4300	855.0	2258.7
u	4400	812.2	2258.9
u	4500	792.9	2223.7
u	4600	787.3	2180.6
u	4700	786.4	2163.1
u	4800	787.4	2162.4
u	4900	789.3	2169.8
u	5000	791.7	2181.6
u	5100	794.3	2194.7
u	5200	797.2	2211.9
u	5300	800.4	2235.2
u	5400	802.8	2260.9
u	5500	803.7	2293.3
u	5600	798.3	2336.7
u	5700	779.3	2400.0
u	5800	720.0	2501.6
u	5900	1260.3	2707.6
u	6000	1378.4	2999.6
u	4000	861.1	2208.1
u	4100	860.5	2230.5
u	4200	849.5	2264.7
u	4300	813.8	2299.9
u	4400	773.1	2299.4
u	4500	755.4	2161.6
u	4600	750.0	2070.2
u	4700	749.2	2060.7
u	4800	750.3	2074.9
u	4900	752.6	2102.9
u	5000	756.5	2146.4
u	5100	760.0	2187.1
u	5200	764.4	2239.8
u	5300	769.4	2305.3
u	5400	773.9	2377.2
u	5500	780.1	2509.5
u	5600	786.9	2754.1
u	5700	795.2	3214.5
u	5800	803.2	3269.0
u	5900	814.2	3297.3
u	6000	813.9	3326.4
a	4000	1261.3	2738.1
a	4100	1267.0	2731.1
a	4200	1270.1	2745.0
a	4300	1265.8	2756.7
a	4400	1262.2	2735.1
a	4500	1263.2	2721.4
a	4600	1265.6	2739.0
a	4700	1266.4	2770.0
a	4800	1262.6	2811.2
a	4900	1250.0	2856.3
a	5000	1231.0	2892.4
a	5100	1210.1	2927.3
a	5200	1194.1	2950.9
a	5300	1184.1	2943.5
a	5400	1179.5	2910.1
a	5500	1178.1	2880.3
a	5600	1179.3	2863.9
a	5700	1182.3	2877.4
a	5800	1188.4	2930.4
a	5900	1191.6	2953.4
a	6000	1194.9	2979.5
a	4000	980.6	1964.1
a	4100	1242.0	2695.3
a	4200	1237.9	2707.3
a	4300	1234.5	2715.2
a	4400	1232.1	2717.1
a	4500	1230.7	2668.3
a	4600	1232.9	2676.9
a	4700	1232.8	2698.5
a	4800	1225.6	2728.0
a	4900	1203.4	2763.2
a	5000	1173.6	2790.7
a	5100	1153.7	2775.4
a	5200	1145.4	2682.6
a	5300	1143.1	2618.4
a	5400	1143.6	2608.3
a	5500	1145.6	2620.6
a	5600	1148.3	2641.0
a	5700	1151.4	2667.2
a	5800	1155.3	2704.0
a	5900	1158.8	2737.9
a	6000	1162.1	2773.8
a	4000	1223.1	2282.6
a	4100	1226.8	2335.9
a	4200	1230.6	2403.2
a	4300	1233.8	2485.1
a	4400	1234.2	2516.6
a	4500	1234.3	2519.0
a	4600	1235.1	2535.5
a	4700	1231.8	2604.1
a	4800	1220.7	2712.2
a	4900	1202.4	2898.7
a	5000	1182.9	2562.2
a	5100	1172.1	2251.3
a	5200	1168.1	2264.8
a	5300	1168.7	2327.8
a	5400	1171.9	2415.8
a	5500	1176.9	2525.5
a	5600	1185.8	2728.3
a	5700	1193.0	2965.3
a	5800	1198.1	3020.8
a	5900	1205.7	3003.6
a	6000	1211.2	3003.2
a	4000	1224.1	2364.0
a	4100	1226.4	2389.2
a	4200	1227.1	2418.6
a	4300	1223.7	2452.2
a	4400	1215.4	2477.5
a	4500	1213.0	2466.1
a	4600	1223.5	2450.4
a	4700	1217.1	2468.5
a	4800	1194.0	2480.4
a	4900	1162.3	2451.2
a	5000	1143.0	2370.2
a	5100	1135.8	2323.7
a	5200	1135.4	2320.0
a	5300	1138.1	2333.9
a	5400	1143.4	2360.7
a	5500	1149.1	2389.4
a	5600	1156.0	2424.2
a	5700	1163.1	2461.1
a	5800	1171.3	2505.0
a	5900	1179.3	2549.6
a	6000	1187.9	2600.0
a	4000	1164.8	2406.9
a	4100	1169.2	2463.6
a	4200	1170.6	2506.0
a	4300	1168.4	2532.4
a	4400	1166.5	2564.8
a	4500	1164.6	2562.2
a	4600	1166.8	2508.3
a	4700	1171.0	2485.1
a	4800	1173.3	2500.2
a	4900	1167.9	2535.9
a	5000	1148.1	2573.7
a	5100	1120.3	2551.8
a	5200	1102.9	2322.4
a	5300	1095.8	2235.2
a	5400	1093.9	2232.1
a	5500	1095.4	2257.4
a	5600	1097.9	2293.7
a	5700	1102.7	2348.9
a	5800	1108.5	2416.4
a	5900	1113.9	2488.8
a	6000	1120.0	2580.8
a	4000	665.3	1204.8
a	4100	659.0	1206.9
a	4200	677.4	1205.3
a	4300	653.9	1202.3
a	4400	1199.9	2729.8
a	4500	1200.1	2724.1
a	4600	1202.8	2690.0
a	4700	1205.5	2680.5
a	4800	1205.3	2697.2
a	4900	1200.6	2722.7
a	5000	1189.8	2749.7
a	5100	1174.2	2772.0
a	5200	1161.3	2761.4
a	5300	1154.3	2680.5
a	5400	1151.3	2613.5
a	5500	1151.3	2602.5
a	5600	1153.2	2625.1
a	5700	1155.0	2643.0
a	5800	1158.6	2688.4
a	5900	1161.9	2731.1
a	6000	1165.6	2780.5
a	4000	1092.9	2423.5
a	4100	1092.6	2424.6
a	4200	1092.4	2425.9
a	4300	1092.1	2426.4
a	4400	1091.8	2427.7
a	4500	1089.6	2434.0
a	4600	1084.9	2442.1
a	4700	1073.1	2451.0
a	4800	1058.1	2448.3
a	4900	1049.5	2418.9
a	5000	1046.3	2383.6
a	5100	1046.1	2371.3
a	5200	1047.1	2374.5
a	5300	1048.9	2388.8
a	5400	1050.9	2409.2
a	5500	1052.6	2430.1
a	5600	1053.8	2460.2
a	5700	1053.4	2491.5
a	5800	1050.0	2527.9
a	5900	1039.7	2570.5
a	6000	1016.0	2618.1
a	4000	1141.2	2392.0
a	4100	1140.1	2393.3
a	4200	1139.5	2394.9
a	4300	1139.3	2393.5
a	4400	1141.4	2389.5
a	4500	1140.1	2394.7
a	4600	1135.2	2401.4
a	4700	1122.2	2408.1
a	4800	1100.6	2408.2
a	4900	1084.6	2390.1
a	5000	1078.4	2363.2
a	5100	1077.3	2349.7
a	5200	1078.3	2349.0
a	5300	1080.1	2354.8
a	5400	1082.3	2363.5
a	5500	1084.6	2373.3
a	5600	1086.9	2384.6
a	5700	1088.9	2397.8
a	5800	1090.1	2414.3
a	5900	1088.1	2438.0
a	6000	1073.7	2466.4
a	4000	1141.6	2397.3
a	4100	1154.8	2788.7
a	4200	1161.5	2781.9
a	4300	1161.2	2792.7
a	4400	1153.1	2804.2
a	4500	1153.6	2789.0
a	4600	1156.0	2773.4
a	4700	1155.9	2787.7
a	4800	1149.4	2815.8
a	4900	1132.9	2847.6
a	5000	1106.2	2879.7
a	5100	1079.5	2909.0
a	5200	1062.8	2930.1
a	5300	1055.3	2931.5
a	5400	1052.1	2894.8
a	5500	1052.3	2842.6
a	5600	1054.4	2824.9
a	5700	1055.7	2809.2
a	5800	1058.1	2821.2
a	5900	1063.0	2889.1
a	6000	1064.7	2904.1
a	4000	1172.4	2680.3
a	4100	1179.2	2668.7
a	4200	712.3	1180.6
a	4300	1178.4	2707.7
a	4400	1175.4	2721.9
a	4500	1173.8	2687.0
a	4600	1175.8	2658.7
a	4700	1176.6	2675.6
a	4800	1175.3	2699.5
a	4900	1169.0	2731.3
a	5000	1157.5	2761.8
a	5100	1140.1	2791.2
a	5200	1122.6	2805.8
a	5300	1110.9	2767.3
a	5400	1103.9	2656.5
a	5500	1101.2	2596.5
a	5600	1100.9	2583.7
a	5700	1101.9	2591.2
a	5800	1103.6	2608.4
a	5900	1106.6	2641.9
a	6000	1109.3	2670.9
a	4000	1188.0	2557.8
a	4100	1190.7	2559.5
a	4200	1189.3	2562.9
a	4300	1179.8	2559.8
a	4400	1181.0	2554.7
a	4500	1183.9	2554.1
a	4600	1183.8	2558.7
a	4700	1176.4	2565.3
a	4800	1152.7	2571.7
a	4900	1105.2	2575.7
a	5000	1068.7	2572.6
a	5100	1052.6	2559.5
a	5200	1049.0	2543.6
a	5300	1049.8	2536.3
a	5400	1052.0	2536.6
a	5500	1054.3	2541.2
a	5600	1056.3	2548.3
a	5700	1057.6	2556.8
a	5800	1057.8	2566.6
a	5900	1054.9	2577.1
a	6000	1049.2	2587.3
a	4000	1161.0	2351.4
a	4100	1162.1	2352.6
a	4200	1163.2	2352.6
a	4300	1164.4	2362.5
a	4400	1161.0	2386.3
a	4500	1144.4	2413.7
a	4600	1119.9	2434.1
a	4700	1104.5	2431.7
a	4800	1099.9	2401.4
a	4900	1099.8	2381.9
a	5000	1101.2	2378.4
a	5100	1104.7	2397.1
a	5200	1108.8	2422.1
a	5300	1112.5	2445.2
a	5400	1115.7	2466.3
a	5500	1118.5	2485.7
a	5600	1120.4	2501.1
a	5700	1121.9	2514.0
a	5800	1123.1	2525.6
a	5900	1124.0	2538.0
a	6000	1124.8	2548.5
a	4000	1263.1	2791.1
a	4100	1283.2	2760.9
a	4200	1295.1	2773.2
a	4300	1278.6	2800.3
a	4400	1269.4	2808.5
a	4500	1263.9	2787.4
a	4600	1264.4	2759.9
a	4700	1267.5	2766.7
a	4800	1269.7	2790.1
a	4900	1266.8	2826.7
a	5000	1251.6	2871.1
a	5100	1211.5	2920.1
a	5200	1147.6	2970.6
a	5300	1111.4	3024.8
a	5400	1104.3	2968.3
a	5500	1104.5	2763.4
a	5600	1107.0	2715.5
a	5700	1110.0	2753.3
a	5800	1112.5	2782.5
a	5900	1114.4	2808.8
a	6000	1115.6	2849.5
a	4000	1165.9	2545.2
a	4100	1172.1	2627.2
a	4200	1173.2	2673.9
a	4300	1169.6	2683.4
a	4400	1170.1	2653.7
a	4500	1171.9	2649.5
a	4600	1170.4	2678.1
a	4700	1162.5	2715.3
a	4800	1142.4	2762.2
a	4900	1107.1	2820.1
a	5000	1081.7	2872.8
a	5100	1071.2	2863.7
a	5200	1068.4	2616.6
a	5300	1068.9	2555.3
a	5400	1070.8	2562.2
a	5500	1073.1	2598.7
a	5600	1075.1	2639.4
a	5700	1076.5	2702.0
a	5800	1076.5	2776.6
a	5900	1075.8	2835.4
a	6000	1073.5	2901.5
a	4000	1160.4	2647.8
a	4100	1160.4	2649.9
a	4200	1160.8	2652.6
a	4300	1160.9	2654.8
a	4400	1159.8	2658.7
a	4500	1156.1	2662.4
a	4600	1150.4	2665.7
a	4700	1155.7	2662.2
a	4800	1142.0	2667.1
a	4900	1115.5	2672.4
a	5000	1077.0	2674.7
a	5100	1049.2	2669.9
a	5200	1041.2	2655.0
a	5300	1041.1	2643.0
a	5400	1043.3	2640.7
a	5500	1045.5	2645.3
a	5600	1047.7	2651.5
a	5700	1048.4	2661.6
a	5800	1046.4	2672.6
a	5900	1028.9	2692.3
a	6000	993.3	2706.6
a	4000	1232.2	2372.1
a	4100	1233.6	2379.4
a	4200	1235.5	2393.3
a	4300	1236.8	2411.4
a	4400	1236.8	2417.0
a	4500	1236.5	2426.4
a	4600	1232.5	2445.2
a	4700	1224.7	2461.4
a	4800	1202.2	2474.3
a	4900	1165.8	2448.9
a	5000	1144.0	2358.4
a	5100	1136.9	2303.9
a	5200	1136.4	2297.4
a	5300	1138.7	2310.5
a	5400	1142.4	2332.7
a	5500	1147.0	2361.0
a	5600	1152.0	2393.8
a	5700	1157.6	2434.0
a	5800	1162.6	2474.3
a	5900	1167.4	2519.5
a	6000	1171.5	2563.9
a	4000	1148.2	2624.1
a	4100	1149.2	2651.4
a	4200	1147.0	2675.5
a	4300	1142.9	2696.9
a	4400	1146.4	2674.8
a	4500	1150.8	2636.5
a	4600	1150.5	2652.9
a	4700	1145.8	2681.6
a	4800	1135.2	2716.5
a	4900	1120.7	2759.6
a	5000	1109.1	2806.4
a	5100	1104.0	2789.5
a	5200	1102.6	2661.1
a	5300	1103.5	2642.2
a	5400	1105.3	2651.7
a	5500	1108.2	2688.6
a	5600	1110.9	2716.7
a	5700	1114.6	2766.6
a	5800	1118.8	2826.9
a	5900	1121.5	2862.8
a	6000	1123.3	2894.4
a	4000	1189.5	2307.0
a	4100	1190.7	2317.5
a	4200	1191.8	2331.1
a	4300	1191.9	2342.9
a	4400	1191.6	2340.8
a	4500	1191.9	2346.2
a	4600	1190.4	2359.6
a	4700	1186.9	2372.5
a	4800	1176.9	2386.1
a	4900	1159.2	2387.1
a	5000	1143.3	2355.9
a	5100	1133.2	2293.1
a	5200	1129.3	2257.4
a	5300	1128.9	2250.5
a	5400	1130.1	2259.3
a	5500	1132.2	2274.5
a	5600	1135.2	2295.0
a	5700	1138.0	2316.0
a	5800	1143.3	2357.5
a	5900	1148.3	2399.5
a	6000	1152.5	2437.4
a	4000	1189.8	2303.3
a	4100	1192.2	2419.7
a	4200	1189.6	2543.3
a	4300	1181.2	2636.2
a	4400	1174.7	2668.5
a	4500	1180.6	2591.7
a	4600	1183.1	2591.3
a	4700	1179.6	2621.9
a	4800	1172.6	2652.3
a	4900	1160.4	2668.6
a	5000	1149.4	2598.8
a	5100	1143.5	2486.9
a	5200	1141.7	2450.2
a	5300	1143.0	2467.8
a	5400	1144.7	2487.7
a	5500	1147.7	2521.9
a	5600	1151.1	2562.1
a	5700	1155.6	2621.3
a	5800	1158.9	2664.6
a	5900	1163.1	2735.2
a	6000	1167.0	2823.2
a	4000	1230.9	2770.0
a	4100	1236.7	2754.3
a	4200	719.9	1238.0
a	4300	714.7	1235.1
a	4400	714.6	1231.6
a	4500	1233.4	2768.5
a	4600	1234.7	2765.4
a	4700	1237.8	2754.7
a	4800	1238.0	2766.1
a	4900	1233.6	2786.4
a	5000	1221.2	2811.3
a	5100	1205.6	2829.3
a	5200	1191.6	2827.3
a	5300	1183.7	2783.0
a	5400	1180.1	2723.8
a	5500	1179.5	2697.1
a	5600	1180.3	2695.9
a	5700	1182.0	2707.1
a	5800	1184.4	2727.0
a	5900	1188.3	2774.3
a	6000	1191.4	2810.9
a	4000	1226.3	2365.1
a	4100	1227.4	2369.7
a	4200	1229.9	2384.2
a	4300	1232.1	2401.1
a	4400	1233.1	2413.5
a	4500	1233.8	2428.3
a	4600	1231.4	2446.0
a	4700	1219.5	2466.8
a	4800	1190.7	2481.8
a	4900	1152.1	2459.5
a	5000	1126.2	2363.3
a	5100	1117.2	2290.2
a	5200	1116.8	2285.2
a	5300	1119.7	2303.6
a	5400	1123.8	2329.4
a	5500	1128.8	2362.3
a	5600	1134.7	2402.2
a	5700	1141.7	2451.3
a	5800	1151.1	2519.2
a	5900	1159.4	2579.7
a	6000	1170.8	2657.1
a	4000	1223.2	2630.0
a	4100	722.0	1225.3
a	4200	828.4	1221.7
a	4300	975.3	1215.6
a	4400	1215.1	2675.4
a	4500	1221.5	2654.0
a	4600	1226.7	2641.4
a	4700	1229.7	2641.6
a	4800	1226.3	2654.3
a	4900	1215.0	2669.3
a	5000	1197.5	2679.1
a	5100	1181.6	2671.8
a	5200	1172.5	2637.4
a	5300	1169.4	2603.6
a	5400	1169.2	2587.1
a	5500	1170.7	2586.7
a	5600	1173.6	2598.7
a	5700	1176.6	2613.8
a	5800	1180.5	2637.2
a	5900	1184.2	2663.1
a	6000	1187.8	2691.3
a	4000	1210.8	2200.7
a	4100	1213.9	2280.0
a	4200	1211.9	2374.0
a	4300	940.7	1804.9
a	4400	1199.1	2454.9
a	4500	1199.2	2439.3
a	4600	1201.1	2432.7
a	4700	1199.0	2447.0
a	4800	1192.3	2460.0
a	4900	1182.4	2445.6
a	5000	1174.5	2406.4
a	5100	1170.9	2358.9
a	5200	1170.6	2344.0
a	5300	1172.4	2354.2
a	5400	1175.4	2376.7
a	5500	1180.2	2413.0
a	5600	1185.3	2450.9
a	5700	1191.2	2498.2
a	5800	1198.5	2565.4
a	5900	1209.0	2681.4
a	6000	1216.0	2754.7
a	4000	1242.5	2592.3
a	4100	963.1	1919.6
a	4200	757.6	1252.6
a	4300	882.3	1251.0
a	4400	990.7	1935.9
a	4500	1245.8	2584.7
a	4600	1248.2	2573.1
a	4700	1250.1	2580.9
a	4800	1247.8	2608.1
a	4900	1238.7	2642.2
a	5000	1222.6	2674.6
a	5100	1207.1	2679.8
a	5200	1197.7	2602.2
a	5300	1194.0	2528.0
a	5400	1193.8	2516.5
a	5500	1195.3	2525.3
a	5600	1198.8	2559.7
a	5700	1203.4	2602.8
a	5800	1208.5	2651.1
a	5900	1213.3	2693.7
a	6000	1218.8	2743.7
e	4000	566.4	1913.0
e	4100	464.5	1917.5
e	4200	1912.3	2610.6
e	4300	1885.0	2588.0
e	4400	1875.8	2556.3
e	4500	1872.7	2554.0
e	4600	1885.6	2577.3
e	4700	1904.2	2607.9
e	4800	1926.7	2642.2
e	4900	1950.5	2676.0
e	5000	1966.4	2695.5
e	5100	1906.3	2723.6
e	5200	1851.1	2229.4
e	5300	1786.9	2243.7
e	5400	1773.5	2263.7
e	5500	1774.8	2288.9
e	5600	1812.6	2297.2
e	5700	1835.8	2323.4
e	5800	1840.7	2369.7
e	5900	1861.7	2417.4
e	6000	1885.8	2459.4
e	4000	593.5	1834.3
e	4100	507.5	1835.6
e	4200	1829.4	2545.8
e	4300	1820.0	2538.9
e	4400	1813.9	2529.5
e	4500	1810.7	2521.2
e	4600	1815.6	2529.3
e	4700	1823.0	2542.1
e	4800	1830.6	2556.1
e	4900	1835.2	2566.3
e	5000	1830.5	2562.7
