Vowel	Ceiling	F2	F3
o	4900	1139.3	2829.2
o	5000	1138.2	2832.7
o	5100	1139.5	2833.4
o	5200	1134.9	2838.5
o	5300	1127.0	2837.6
o	5400	1121.8	2822.8
o	5500	1119.7	2805.0
o	5600	1119.4	2797.1
o	5700	1120.1	2797.8
o	5800	1121.2	2802.7
o	5900	1122.5	2809.4
o	6000	1124.0	2817.0
o	6100	1125.6	2825.1
o	6200	1127.2	2833.5
o	6300	1128.9	2842.2
o	6400	1130.7	2851.1
o	6500	1132.5	2860.4
u	4500	1082.0	2016.6
u	4600	1244.1	2758.7
u	4700	1246.3	2753.2
u	4800	1246.1	2755.7
u	4900	1245.6	2757.5
u	5000	1241.3	2763.3
u	5100	1229.0	2768.7
u	5200	1216.8	2767.4
u	5300	1207.6	2755.1
u	5400	1201.8	2736.8
u	5500	1199.9	2724.9
u	5600	1200.6	2722.8
u	5700	1202.7	2727.2
u	5800	1205.0	2735.5
u	5900	1207.8	2745.5
u	6000	1211.0	2756.3
u	6100	1213.8	2767.9
u	6200	1216.8	2779.4
u	6300	1219.5	2791.8
u	6400	1221.5	2804.3
u	6500	1222.2	2819.0
u	4500	1181.5	2892.9
u	4600	1180.5	2895.8
u	4700	1179.9	2896.8
u	4800	1183.3	2883.5
u	4900	1181.6	2891.0
u	5000	1176.9	2900.9
u	5100	1172.7	2907.9
u	5200	1146.2	2919.4
u	5300	1127.3	2885.2
u	5400	1121.4	2828.7
u	5500	1120.8	2810.0
u	5600	1122.0	2812.5
u	5700	1123.8	2823.7
u	5800	1125.9	2836.6
u	5900	1128.1	2850.3
u	6000	1130.4	2864.2
u	6100	1132.8	2878.4
u	6200	1135.1	2892.5
u	6300	1137.7	2910.0
u	6400	1140.0	2927.5
u	6500	1141.9	2946.1
u	4500	1164.0	2883.5
u	4600	1164.2	2880.6
u	4700	1164.0	2883.4
u	4800	1165.6	2874.6
u	4900	1161.7	2895.5
u	5000	1152.8	2919.1
u	5100	1142.8	2929.8
u	5200	1136.4	2898.5
u	5300	1133.8	2837.3
u	5400	1133.1	2806.1
u	5500	1133.3	2801.1
u	5600	1134.0	2807.9
u	5700	1135.0	2819.9
u	5800	1136.1	2834.2
u	5900	1137.2	2849.8
u	6000	1138.5	2865.9
u	6100	1140.0	2885.0
u	6200	1141.7	2908.4
u	6300	1143.4	2934.4
u	6400	1144.8	2954.1
u	6500	1146.2	2982.2
u	4500	1190.2	2737.4
u	4600	1190.8	2736.0
u	4700	1189.1	2741.4
u	4800	1183.9	2748.7
u	4900	1177.6	2753.7
u	5000	1167.5	2757.8
u	5100	1159.4	2751.8
u	5200	1155.1	2734.6
u	5300	1153.9	2720.6
u	5400	1154.2	2716.7
u	5500	1155.2	2719.3
u	5600	1156.5	2725.1
u	5700	1158.0	2732.3
u	5800	1159.5	2740.1
u	5900	1161.2	2748.1
u	6000	1162.7	2756.4
u	6100	1164.2	2764.6
u	6200	1165.5	2773.6
u	6300	1166.5	2782.3
u	6400	1167.0	2792.7
u	6500	1165.6	2804.9
a	4500	1395.7	2061.3
a	4600	1397.6	2154.7
a	4700	1399.3	2201.5
a	4800	1401.3	2373.9
a	4900	1399.6	2092.3
a	5000	1394.1	1701.8
a	5100	1389.6	1725.7
a	5200	1384.6	1770.9
a	5300	1382.6	1833.4
a	5400	1394.1	1938.7
a	5500	1398.8	2038.6
a	5600	1403.4	2165.6
a	5700	1414.4	2720.0
a	5800	1417.0	2757.4
a	5900	1417.9	3207.5
a	6000	1417.1	3211.5
a	6100	1414.6	3217.9
a	6200	1411.4	3221.5
a	6300	1408.3	3218.1
a	6400	1405.9	3203.6
a	6500	1404.3	3177.1
a	4500	1220.2	1825.4
a	4600	1084.7	1365.7
a	4700	1163.0	1372.0
a	4800	1233.3	1368.2
a	4900	1271.6	1381.5
a	5000	1294.6	1410.3
a	5100	1306.2	1444.3
a	5200	1308.6	1473.2
a	5300	1294.1	1507.8
a	5400	1354.6	2269.8
a	5500	1361.4	2256.2
a	5600	1365.4	2125.1
a	5700	1366.6	2865.9
a	5800	1365.8	2872.8
a	5900	1362.3	2881.3
a	6000	1356.5	2888.6
a	6100	1348.5	2890.7
a	6200	1340.9	2881.9
a	6300	1335.2	2856.0
a	6400	1330.6	2812.0
a	6500	1333.4	2801.9
a	4500	1060.9	1490.8
a	4600	1056.3	1479.0
a	4700	1041.0	1451.4
a	4800	994.6	1391.5
a	4900	1360.8	2669.8
a	5000	1355.2	2654.9
a	5100	1355.0	2633.3
a	5200	1357.2	2633.5
a	5300	1358.9	2637.5
a	5400	1361.1	2638.6
a	5500	1358.7	2649.0
a	5600	1353.9	2657.3
a	5700	1342.8	2665.2
a	5800	1321.9	2670.7
a	5900	1288.4	2669.2
a	6000	1255.8	2651.0
a	6100	1244.2	2626.0
a	6200	1238.6	2592.8
a	6300	1236.6	2559.2
a	6400	1237.0	2546.0
a	6500	1238.1	2547.5
a	4500	1035.1	1540.2
a	4600	1031.3	1539.9
a	4700	1024.3	1535.2
a	4800	1012.7	1522.5
a	4900	1001.9	1506.4
a	5000	992.9	1489.4
a	5100	1230.9	2131.6
a	5200	1467.2	2776.4
a	5300	1452.2	2741.3
a	5400	1450.5	2729.3
a	5500	1447.4	2682.5
a	5600	1450.7	2689.4
a	5700	1453.5	2711.0
a	5800	1453.4	2733.0
a	5900	1442.5	2757.9
a	6000	1408.9	2765.0
a	6100	1352.4	2704.8
a	6200	1295.3	2543.2
a	6300	1275.2	2439.8
a	6400	1269.8	2407.9
a	6500	1270.7	2413.6
a	4500	1190.4	1437.9
a	4600	1183.1	1475.0
a	4700	1207.8	1497.2
a	4800	1237.5	1479.0
a	4900	1284.7	1436.1
a	5000	1296.8	1417.4
a	5100	1255.5	1421.9
a	5200	1198.9	1425.6
a	5300	1436.4	2815.4
a	5400	1444.2	2800.5
a	5500	1448.3	2797.0
a	5600	1457.8	2789.9
a	5700	1458.5	2796.0
a	5800	1452.5	2803.5
a	5900	1443.4	2808.7
a	6000	1425.4	2809.0
a	6100	1407.6	2799.2
a	6200	1395.6	2776.1
a	6300	1389.5	2746.6
a	6400	1387.2	2724.9
a	6500	1387.0	2713.4
a	4500	1111.8	1561.3
a	4600	1116.8	1568.9
a	4700	1120.1	1573.2
a	4800	1120.8	1573.0
a	4900	1100.9	1548.9
a	5000	1032.2	1503.8
a	5100	995.1	1455.3
a	5200	990.0	1444.9
a	5300	1442.8	2786.2
a	5400	1445.1	2758.7
a	5500	1448.5	2747.0
a	5600	1450.4	2755.5
a	5700	1455.2	2757.2
a	5800	1453.0	2774.6
a	5900	1444.9	2788.9
a	6000	1425.6	2794.7
a	6100	1395.7	2775.7
a	6200	1368.2	2708.8
a	6300	1352.3	2617.4
a	6400	1345.4	2562.9
a	6500	1345.2	2558.2
a	4500	931.7	1358.0
a	4600	924.2	1351.2
a	4700	1347.2	2779.8
a	4800	1346.5	2773.8
a	4900	1346.9	2767.2
a	5000	1347.9	2755.6
a	5100	1348.2	2760.0
a	5200	1348.2	2763.9
a	5300	1346.3	2773.2
a	5400	1342.2	2783.7
a	5500	1337.1	2791.5
a	5600	1329.3	2796.0
a	5700	1322.0	2790.4
a	5800	1316.7	2769.6
a	5900	1313.4	2738.6
a	6000	1312.0	2712.3
a	6100	1311.6	2697.9
a	6200	1311.7	2693.3
a	6300	1312.7	2701.8
a	6400	1313.5	2709.7
a	6500	1315.0	2728.0
a	4500	1077.5	1429.2
a	4600	1046.3	1383.0
a	4700	1013.2	1343.5
a	4800	999.3	1331.8
a	4900	1331.5	2722.9
a	5000	1333.1	2718.1
a	5100	1334.3	2715.7
a	5200	1334.6	2714.9
a	5300	1331.5	2718.9
a	5400	1336.5	2712.6
a	5500	1332.4	2717.1
a	5600	1329.1	2720.5
a	5700	1333.0	2723.7
a	5800	1314.4	2728.0
a	5900	1291.8	2724.6
a	6000	1275.0	2707.9
a	6100	1266.6	2676.9
a	6200	1264.7	2654.4
a	6300	1264.8	2641.2
a	6400	1266.1	2641.4
a	6500	1267.6	2658.2
a	4500	1109.2	1624.4
a	4600	1112.1	1627.4
a	4700	1115.0	1632.5
a	4800	1112.4	1634.0
a	4900	1106.0	1632.7
a	5000	1087.8	1623.6
a	5100	1050.6	1598.1
a	5200	1028.8	1568.4
a	5300	1016.4	1536.0
a	5400	1525.6	3142.3
a	5500	1524.5	3100.2
a	5600	1526.3	2947.3
a	5700	1528.6	3006.6
a	5800	1530.1	3039.7
a	5900	1528.9	3079.9
a	6000	1522.8	3123.9
a	6100	1509.5	3169.2
a	6200	1487.4	3206.7
a	6300	1459.2	3157.9
a	6400	1434.0	2681.5
a	6500	1417.3	2558.5
a	4500	1157.7	1571.2
a	4600	1137.7	1578.6
a	4700	1155.5	1585.3
a	4800	1194.6	1575.9
a	4900	1235.8	1568.9
a	5000	1286.4	1546.2
a	5100	1330.2	1535.8
a	5200	1380.1	1520.0
a	5300	1263.1	1509.8
a	5400	1331.4	2257.2
a	5500	1512.4	3059.4
a	5600	1519.5	2999.0
a	5700	1521.0	3007.4
a	5800	1520.3	3022.6
a	5900	1516.5	3040.1
a	6000	1509.3	3057.4
a	6100	1499.0	3069.5
a	6200	1486.5	3069.0
a	6300	1474.4	3044.1
a	6400	1465.1	2973.2
a	6500	1458.4	2878.8
a	4500	985.1	1351.1
a	4600	974.2	1344.6
a	4700	1148.8	2006.7
a	4800	1337.5	2681.1
a	4900	1336.7	2676.7
a	5000	1337.2	2625.1
a	5100	1337.1	2637.5
a	5200	1336.5	2652.6
a	5300	1334.6	2673.5
a	5400	1330.2	2700.4
a	5500	1323.6	2722.2
a	5600	1314.9	2728.5
a	5700	1306.0	2670.6
a	5800	1300.8	2550.8
a	5900	1295.9	2415.1
a	6000	1293.9	2382.0
a	6100	1294.4	2402.9
a	6200	1295.0	2423.8
a	6300	1303.8	2626.2
a	6400	1304.4	2637.0
a	6500	1306.5	2687.1
a	4500	1060.5	1485.3
a	4600	959.7	1387.1
a	4700	1363.1	2622.1
a	4800	1361.6	2575.6
a	4900	1364.2	2555.7
a	5000	1366.3	2561.2
a	5100	1366.4	2575.2
a	5200	1364.8	2587.2
a	5300	1354.9	2603.5
a	5400	1337.2	2610.7
a	5500	1311.9	2595.4
a	5600	1289.6	2536.0
a	5700	1275.9	2443.4
a	5800	1269.1	2381.9
a	5900	1266.9	2361.4
a	6000	1268.0	2368.8
a	6100	1271.0	2389.4
a	6200	1274.8	2418.2
a	6300	1286.3	2512.1
a	6400	1291.2	2552.5
a	6500	1295.5	2587.5
a	4500	1096.5	1557.1
a	4600	1103.2	1566.3
a	4700	1098.6	1561.8
a	4800	1079.2	1548.3
a	4900	1070.1	1492.8
a	5000	1048.7	1461.6
a	5100	999.6	1451.5
a	5200	1450.8	3094.1
a	5300	1454.6	3070.9
a	5400	1457.6	3065.6
a	5500	1462.6	3054.6
a	5600	1460.3	3083.1
a	5700	1452.3	3115.3
a	5800	1436.3	3150.0
a	5900	1413.5	3184.2
a	6000	1390.1	3205.6
a	6100	1372.4	3159.9
a	6200	1362.4	2978.7
a	6300	1358.2	2876.4
a	6400	1357.0	2847.3
a	6500	1360.8	2891.5
a	4500	1122.3	1422.8
a	4600	1133.6	1421.9
a	4700	1154.7	1426.4
a	4800	1178.9	1426.7
a	4900	1179.2	1403.8
a	5000	1227.6	1403.0
a	5100	1146.3	1367.5
a	5200	1375.6	3134.4
a	5300	1382.5	3112.8
a	5400	1392.5	3066.6
a	5500	1392.8	3078.2
a	5600	1388.1	3100.9
a	5700	1378.9	3125.8
a	5800	1362.5	3155.4
a	5900	1343.5	3183.9
a	6000	1327.6	3206.1
a	6100	1318.0	3202.3
a	6200	1313.7	3119.7
a	6300	1312.5	2984.1
a	6400	1312.8	2942.4
a	6500	1314.1	2932.6
a	4500	1079.9	1564.6
a	4600	1069.8	1547.8
a	4700	1054.6	1518.3
a	4800	1038.6	1478.8
a	4900	1024.9	1439.1
a	5000	1018.3	1422.2
a	5100	1414.8	3050.4
a	5200	1412.2	3043.4
a	5300	1412.3	3042.5
a	5400	1416.8	3027.8
a	5500	1415.4	3035.4
a	5600	1414.1	3040.0
a	5700	1410.9	3045.8
a	5800	1396.5	3058.0
a	5900	1375.9	3068.1
a	6000	1346.1	3076.9
a	6100	1316.2	3081.1
a	6200	1295.6	3077.2
a	6300	1285.0	3061.3
a	6400	1281.2	3034.2
a	6500	1282.5	3021.1
a	4500	1083.4	1523.7
a	4600	1084.9	1529.8
a	4700	1086.4	1535.8
a	4800	1087.5	1540.1
a	4900	1086.1	1536.3
a	5000	1082.6	1525.5
a	5100	1064.7	1466.9
a	5200	1038.8	1371.0
a	5300	1019.8	1347.6
a	5400	1352.3	3312.1
a	5500	1360.6	3264.7
a	5600	1368.2	3216.9
a	5700	1373.9	3201.6
a	5800	1373.2	3227.2
a	5900	1368.1	3258.1
a	6000	1354.7	3297.6
a	6100	1331.3	3342.8
a	6200	1298.2	3395.8
a	6300	1266.4	3460.4
a	6400	1247.9	3543.0
a	6500	1240.8	3266.9
a	4500	1067.7	1447.0
a	4600	1082.9	1453.5
a	4700	1049.2	1429.5
a	4800	1048.2	1406.8
a	4900	1083.6	1384.9
a	5000	1010.7	1378.1
a	5100	945.6	1379.6
a	5200	1386.0	3001.4
a	5300	1389.5	2979.5
a	5400	1391.9	2984.6
a	5500	1391.9	3008.3
a	5600	1385.8	3055.4
a	5700	1376.8	3098.4
a	5800	1361.9	3150.8
a	5900	1346.7	3198.7
a	6000	1334.2	3165.5
a	6100	1326.3	2824.5
a	6200	1322.0	2719.3
a	6300	1320.5	2700.1
a	6400	1320.7	2713.0
a	6500	1324.3	2785.8
a	4500	1057.9	1498.1
a	4600	1047.4	1488.6
a	4700	1030.2	1475.5
a	4800	1012.5	1462.9
a	4900	993.0	1442.4
a	5000	986.2	1433.0
a	5100	980.7	1424.1
a	5200	1189.7	2164.1
a	5300	1187.3	2149.0
a	5400	1408.6	2909.8
a	5500	1412.5	2884.5
a	5600	1414.2	2884.2
a	5700	1413.7	2898.6
a	5800	1409.7	2919.4
a	5900	1400.4	2941.6
a	6000	1385.2	2961.0
a	6100	1366.0	2967.2
a	6200	1346.5	2940.2
a	6300	1329.9	2890.8
a	6400	1319.5	2849.3
a	6500	1317.1	2789.9
a	4500	1072.1	1398.9
a	4600	1073.7	1388.3
a	4700	1043.2	1370.9
a	4800	952.4	1366.8
a	4900	1136.2	2015.4
a	5000	1367.5	2597.9
a	5100	1368.9	2592.5
a	5200	1369.8	2601.7
a	5300	1370.8	2611.8
a	5400	1368.5	2636.5
a	5500	1365.4	2652.9
a	5600	1357.9	2657.8
a	5700	1349.1	2619.4
a	5800	1341.2	2514.2
a	5900	1335.1	2404.7
a	6000	1331.3	2354.9
a	6100	1329.6	2345.4
a	6200	1329.4	2356.0
a	6300	1330.7	2380.0
a	6400	1332.2	2406.1
a	6500	1334.3	2437.3
a	4500	1141.8	1413.3
a	4600	1158.0	1394.8
a	4700	1135.6	1379.6
a	4800	1127.0	1377.1
a	4900	1006.8	1376.7
a	5000	1378.2	2698.5
a	5100	1379.6	2688.8
a	5200	1380.7	2683.9
a	5300	1383.4	2674.7
a	5400	1383.0	2681.4
a	5500	1380.5	2689.8
a	5600	1377.0	2696.3
a	5700	1370.8	2700.3
a	5800	1363.5	2697.4
a	5900	1356.8	2683.2
a	6000	1351.3	2656.8
a	6100	1347.9	2627.0
a	6200	1346.2	2606.3
a	6300	1345.5	2594.9
a	6400	1346.0	2596.0
a	6500	1347.2	2604.6
a	4500	1109.9	1400.2
a	4600	1127.0	1389.8
a	4700	1074.8	1384.6
a	4800	972.3	1384.1
a	4900	913.0	1384.8
a	5000	1388.3	2791.0
a	5100	1389.9	2785.5
a	5200	1389.4	2790.0
a	5300	1396.8	2777.1
a	5400	1392.6	2790.4
a	5500	1385.0	2801.7
a	5600	1374.5	2807.5
a	5700	1362.5	2800.4
a	5800	1354.1	2775.2
a	5900	1349.0	2737.6
a	6000	1346.8	2708.9
a	6100	1346.5	2696.4
a	6200	1347.2	2695.1
a	6300	1348.5	2700.6
a	6400	1350.1	2710.1
a	6500	1351.9	2722.1
a	4500	1023.6	1435.3
a	4600	998.3	1424.0
a	4700	966.7	1409.3
a	4800	970.6	1395.9
a	4900	977.1	1385.2
a	5000	1154.6	2149.3
a	5100	1154.8	2149.8
a	5200	1375.0	2893.3
a	5300	1377.3	2875.2
a	5400	1379.5	2867.0
a	5500	1381.3	2864.4
a	5600	1381.7	2871.1
a	5700	1376.7	2888.4
a	5800	1368.1	2905.8
a	5900	1353.0	2923.1
a	6000	1337.0	2930.7
a	6100	1322.6	2918.8
a	6200	1312.7	2868.8
a	6300	1307.3	2793.2
a	6400	1304.7	2734.8
a	6500	1304.2	2709.7
a	4500	1044.8	1522.8
a	4600	1049.8	1530.3
a	4700	1053.7	1537.5
a	4800	1050.5	1536.9
a	4900	1042.2	1530.1
a	5000	1022.6	1511.1
a	5100	984.7	1456.4
a	5200	1433.9	3082.4
a	5300	1428.4	3053.2
a	5400	1428.5	3026.1
a	5500	1430.2	3003.8
a	5600	1432.6	2987.9
a	5700	1433.4	3008.8
a	5800	1431.6	3038.4
a	5900	1425.0	3072.3
a	6000	1411.9	3109.7
a	6100	1389.9	3149.6
a	6200	1360.2	3189.6
a	6300	1334.2	3207.8
a	6400	1316.0	2979.1
a	6500	1309.4	2778.2
a	4500	1016.6	1558.0
a	4600	1011.7	1559.7
a	4700	1002.3	1559.6
a	4800	981.7	1550.2
a	4900	969.3	1539.4
a	5000	962.2	1522.6
a	5100	1503.3	2934.1
a	5200	1500.6	2904.8
a	5300	1499.8	2836.8
a	5400	1502.4	2838.6
a	5500	1504.4	2858.6
a	5600	1504.9	2882.9
a	5700	1500.8	2913.2
a	5800	1489.8	2939.5
a	5900	1470.4	2948.5
a	6000	1446.1	2898.1
a	6100	1426.1	2733.1
a	6200	1413.7	2617.0
a	6300	1407.5	2582.2
a	6400	1405.1	2579.6
a	6500	1405.4	2592.6
e	4500	1178.2	2323.9
e	4600	1186.6	2323.8
e	4700	1282.6	2335.9
e	4800	1285.7	2335.5
e	4900	1309.0	2336.7
e	5000	1357.8	2339.0
e	5100	1381.2	2339.6
e	5200	1416.0	2341.0
e	5300	1464.6	2342.2
e	5400	1519.4	2343.4
e	5500	1587.4	2343.2
e	5600	1669.2	2333.2
e	5700	1709.8	2328.7
e	5800	1617.8	2325.2
e	5900	2322.9	2986.0
e	6000	2321.4	2980.8
e	6100	2320.7	2978.3
e	6200	2320.3	2977.7
e	6300	2321.4	2980.9
e	6400	2322.3	2982.5
e	6500	2322.5	2980.7
e	4500	1042.7	2260.5
e	4600	1056.6	2265.3
e	4700	1054.3	2266.1
e	4800	989.8	2264.3
e	4900	2255.3	2907.7
e	5000	2251.8	2900.8
e	5100	2250.4	2898.0
e	5200	2250.1	2897.6
e	5300	2254.0	2906.6
e	5400	2256.9	2913.7
e	5500	2260.8	2922.8
e	5600	2264.6	2932.5
e	5700	2266.4	2936.6
e	5800	2267.3	2939.3
e	5900	2266.1	2937.0
e	6000	2263.0	2928.4
e	6100	2258.2	2915.2
e	6200	2252.6	2899.5
e	6300	2247.8	2887.9
e	6400	2243.3	2878.9
e	6500	2240.7	2875.6
e	4500	2338.8	3006.0
e	4600	2338.9	2997.0
e	4700	2340.0	2999.8
e	4800	2340.2	3006.4
e	4900	2341.4	3011.4
e	5000	2341.0	3010.7
e	5100	2338.9	2999.5
e	5200	2341.3	3009.3
e	5300	2345.1	3025.4
e	5400	2349.0	3042.6
e	5500	2353.9	3064.4
e	5600	2358.2	3085.1
e	5700	2361.7	3103.9
e	5800	2364.2	3120.1
e	5900	2364.7	3128.2
e	6000	2362.7	3119.2
e	6100	2359.1	3090.9
e	6200	2355.2	3058.9
e	6300	2354.0	3056.9
e	6400	2353.3	3055.1
e	6500	2353.8	3060.8
e	4500	827.6	2251.8
e	4600	586.4	2251.2
e	4700	2249.6	3099.4
e	4800	2242.6	3103.0
e	4900	2243.7	3100.3
e	5000	2246.6	3102.8
e	5100	2249.2	3106.8
e	5200	2253.7	3115.2
e	5300	2258.7	3125.9
e	5400	2262.2	3135.0
e	5500	2265.7	3146.5
e	5600	2267.3	3157.3
e	5700	2265.3	3159.4
e	5800	2261.8	3163.7
e	5900	2258.2	3157.8
e	6000	2252.4	3153.6
e	6100	2251.4	3147.3
e	6200	2248.6	3141.4
e	6300	2247.1	3136.6
e	6400	2247.2	3134.2
e	6500	2247.4	3132.4
a	4500	1129.4	1579.8
a	4600	1075.6	1539.1
a	4700	1028.5	1472.3
a	4800	1452.7	2676.8
a	4900	1453.8	2634.7
a	5000	1456.5	2629.6
a	5100	1459.2	2633.0
a	5200	1457.6	2652.6
a	5300	1453.5	2666.3
a	5400	1440.2	2676.0
a	5500	1418.8	2663.3
a	5600	1398.7	2616.0
a	5700	1381.2	2527.4
a	5800	1372.0	2468.8
a	5900	1368.5	2448.3
a	6000	1368.0	2447.8
a	6100	1369.3	2457.1
a	6200	1372.5	2476.2
a	6300	1375.8	2496.0
a	6400	1380.5	2522.3
a	6500	1391.6	2580.2
a	4500	1097.0	1424.8
a	4600	1180.4	1395.7
a	4700	1248.0	1377.2
a	4800	1303.9	1373.5
a	4900	1228.5	1380.6
a	5000	1301.1	1378.6
a	5100	1183.4	1378.9
a	5200	1392.4	2772.5
a	5300	1392.7	2778.1
a	5400	1388.7	2789.7
a	5500	1388.8	2795.3
a	5600	1379.5	2802.7
a	5700	1367.9	2795.2
a	5800	1357.4	2764.3
a	5900	1349.4	2710.3
a	6000	1344.7	2659.5
a	6100	1342.7	2631.3
a	6200	1342.5	2621.3
a	6300	1345.7	2645.4
a	6400	1347.9	2659.6
a	6500	1352.3	2698.8
a	4500	1516.4	2305.9
a	4600	1527.8	2465.8
a	4700	1551.9	3100.8
a	4800	1079.7	1577.4
a	4900	1161.1	1589.6
a	5000	1233.3	1597.1
a	5100	1321.6	1580.0
a	5200	1411.1	1560.9
a	5300	1496.1	1548.4
a	5400	1433.1	1551.3
a	5500	1557.0	3115.0
a	5600	1560.2	3105.6
a	5700	1561.7	3105.4
a	5800	1559.2	3112.8
a	5900	1553.8	3125.7
a	6000	1542.0	3135.6
a	6100	1527.5	3144.6
a	6200	1511.2	3142.3
a	6300	1496.6	3116.0
a	6400	1486.9	3058.6
a	6500	1483.0	3013.4
a	4500	1072.4	1619.2
a	4600	1071.5	1622.3
a	4700	1019.7	1614.1
a	4800	998.9	1603.7
a	4900	1042.7	1588.5
a	5000	1058.5	1568.2
a	5100	1038.7	1557.6
a	5200	1548.4	3068.1
a	5300	1547.0	3035.3
a	5400	1548.2	3026.3
a	5500	1550.5	3012.4
a	5600	1551.2	3023.2
a	5700	1549.3	3041.6
a	5800	1544.5	3062.9
a	5900	1535.6	3084.3
a	6000	1523.3	3101.9
a	6100	1509.0	3108.8
a	6200	1496.7	3091.5
a	6300	1488.1	3043.6
a	6400	1484.2	2997.6
a	6500	1481.7	2964.2
a	4500	1096.8	1459.5
a	4600	1042.4	1421.8
a	4700	1396.6	2759.9
a	4800	1397.3	2694.3
a	4900	1400.2	2692.4
a	5000	1402.5	2705.1
a	5100	1402.1	2729.1
a	5200	1396.4	2757.3
a	5300	1386.8	2777.5
a	5400	1365.8	2795.1
a	5500	1344.6	2783.0
a	5600	1331.0	2710.4
a	5700	1324.4	2610.5
a	5800	1322.0	2559.9
a	5900	1322.1	2552.8
a	6000	1323.1	2558.8
a	6100	1325.1	2578.2
a	6200	1327.6	2609.0
a	6300	1330.1	2642.4
a	6400	1333.9	2726.8
a	6500	1335.4	2785.2
a	4500	1100.6	1515.4
a	4600	1116.5	1529.0
a	4700	1129.7	1537.1
a	4800	1141.2	1537.1
a	4900	1140.9	1506.8
a	5000	1139.5	1470.3
a	5100	1010.0	1444.2
a	5200	925.5	1443.1
a	5300	1444.1	2782.3
a	5400	1450.3	2712.7
a	5500	1452.8	2721.9
a	5600	1454.3	2734.9
a	5700	1453.3	2750.9
a	5800	1448.4	2766.3
a	5900	1438.4	2777.1
a	6000	1422.6	2775.3
a	6100	1405.8	2747.7
a	6200	1391.6	2681.9
a	6300	1382.6	2608.9
a	6400	1377.8	2565.2
a	6500	1375.6	2547.5
a	4500	962.4	1371.5
a	4600	940.0	1361.2
a	4700	1354.9	2745.6
a	4800	1355.1	2737.4
a	4900	1356.2	2727.2
a	5000	1358.2	2716.6
a	5100	1358.6	2721.0
a	5200	1358.1	2727.2
a	5300	1356.3	2734.5
a	5400	1350.0	2745.3
a	5500	1340.9	2753.2
a	5600	1330.0	2754.4
a	5700	1321.5	2742.0
a	5800	1316.2	2713.4
a	5900	1313.5	2680.2
a	6000	1312.5	2657.5
a	6100	1312.7	2650.1
a	6200	1313.5	2651.6
a	6300	1314.8	2663.0
a	6400	1316.3	2677.7
a	6500	1317.8	2697.4
a	4500	948.9	1342.1
a	4600	890.9	1325.5
a	4700	888.8	1319.5
a	4800	1317.6	2642.3
a	4900	1318.2	2633.6
a	5000	1319.1	2630.4
a	5100	1320.5	2626.0
a	5200	1320.4	2631.0
a	5300	1318.8	2637.6
a	5400	1315.0	2644.8
a	5500	1308.2	2651.7
a	5600	1301.3	2655.0
a	5700	1292.9	2655.5
a	5800	1286.4	2651.6
a	5900	1281.9	2644.3
a	6000	1278.5	2633.4
a	6100	1277.9	2631.1
a	6200	1277.0	2626.4
a	6300	1276.0	2616.8
a	6400	1275.9	2614.3
a	6500	1276.1	2612.4
a	4500	1074.5	1382.2
a	4600	1046.0	1352.4
a	4700	1187.5	2088.3
a	4800	1334.6	2868.2
a	4900	1335.1	2855.5
a	5000	1336.2	2842.3
a	5100	1335.8	2852.1
a	5200	1333.4	2871.7
a	5300	1331.5	2877.4
a	5400	1323.6	2904.6
a	5500	1311.9	2930.9
a	5600	1297.1	2955.7
a	5700	1282.7	2971.8
a	5800	1272.2	2963.8
a	5900	1268.3	2915.3
a	6000	1265.5	2850.8
a	6100	1264.6	2797.5
a	6200	1264.7	2770.0
a	6300	1265.2	2758.1
a	6400	1273.3	3039.5
a	6500	1272.4	3054.2
a	4500	1106.2	1449.8
a	4600	1109.8	1455.0
a	4700	1113.1	1457.2
a	4800	1114.7	1453.7
a	4900	1114.2	1444.2
a	5000	1090.5	1402.5
a	5100	1054.7	1371.1
a	5200	1031.9	1357.5
a	5300	1190.4	2242.3
a	5400	1357.6	3165.5
a	5500	1360.0	3160.3
a	5600	1361.8	3158.3
a	5700	1362.2	3160.5
a	5800	1360.4	3167.4
a	5900	1356.0	3176.6
a	6000	1347.9	3188.7
a	6100	1337.5	3201.2
a	6200	1324.6	3214.5
a	6300	1314.8	3223.2
a	6400	1309.9	3223.8
a	6500	1304.8	3224.0
a	4500	1073.8	1390.2
a	4600	1037.0	1370.6
a	4700	1022.4	1364.6
a	4800	1016.8	1364.7
a	4900	1365.6	2993.6
a	5000	1369.3	2963.6
a	5100	1367.4	2980.8
a	5200	1364.1	2997.8
a	5300	1363.1	2996.2
a	5400	1355.7	3020.3
a	5500	1346.5	3044.3
a	5600	1336.7	3065.4
a	5700	1328.1	3078.0
a	5800	1322.4	3058.9
a	5900	1320.1	2989.6
a	6000	1319.8	2939.9
a	6100	1320.6	2928.0
a	6200	1321.0	2912.2
a	6300	1325.2	3011.8
a	6400	1334.1	3177.2
a	6500	1332.1	3180.6
a	4500	1088.6	1431.6
a	4600	1091.8	1433.5
a	4700	1093.4	1431.3
a	4800	1092.5	1423.9
a	4900	1084.4	1408.5
a	5000	1045.8	1378.4
a	5100	1012.6	1354.1
a	5200	994.7	1343.2
a	5300	1160.8	2293.6
a	5400	1337.6	3269.5
a	5500	1338.6	3262.8
a	5600	1339.4	3260.0
a	5700	1341.7	3246.6
a	5800	1344.8	3231.2
